jrk_template,Phylum,Class,Order,Family,GENUS,COMMENT on genus,primary_lifestyle,Secondary_lifestyle,Comment_on_lifestyle_template,Endophytic_interaction_capability_template,Plant_pathogenic_capacity_template,Decay_substrate_template,Decay_type_template,Aquatic_habitat_template,Animal_biotrophic_capacity_template,Specific_hosts,Growth_form_template,Fruitbody_type_template,Hymenium_type_template,Ectomycorrhiza_exploration_type_template,Ectomycorrhiza_lineage_template,primary_photobiont,secondary_photobiont
jrk05623,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Neofomitella,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06007,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Pachykytospora,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk06299,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporia,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06300,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporiella,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06301,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporiopsis,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06445,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Phaeotrametes,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06609,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Picipes,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06803,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Podofomes,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06863,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporopsis,,plant_pathogen,wood_saprotroph,,,wood_pathogen,wood,white_rot,non-aquatic,,,filamentous_mycelium,,,,,,
jrk06864,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,,wood_saprotroph,plant_pathogen,,,wood_pathogen,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk06894,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Porogramme,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk07073,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Pseudofavolus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk07123,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Pseudomegasporoporia,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk07174,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Pseudopiptoporus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk07377,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Pyrofomes,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk07707,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Royoporus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk07714,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Rubroporus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk08164,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Sparsitubus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,other,,,,
jrk08783,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Theleporus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk08800,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Thermophymatospora,synonym of Tomophagus,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk08858,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Tinctoporellus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk08880,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Tomophagus,,plant_pathogen,wood_saprotroph,,,wood_pathogen,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk08915,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,,wood_saprotroph,,wood_pathogen_some_species,,,wood,white_rot,partly_aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk09082,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Truncospora,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk09233,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Vanderbylia,,wood_saprotroph,plant_pathogen,,,root_pathogen,"wood,roots",white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk09631,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Whitfordia,,wood_saprotroph,,root_pathogen_some_species,,,"wood,roots",white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk09517,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Yuchengia,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk00137,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Aegerita,,plant_pathogen,,,,leaf/fruit/seed_pathogen,,,non-aquatic,,,filamentous_mycelium,,,,,,
jrk00139,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Aegeritopsis,,unspecified_saprotroph,,,,,,,non-aquatic,,,filamentous_mycelium,,,,,,
jrk00275,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Amaurohydnum,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,hydnoid,,,,
jrk00276,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Amauromyces,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk00297,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Amethicium,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk00354,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Amyloporia,,wood_saprotroph,,,,,wood,brown_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk00355,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Amyloporiella,,wood_saprotroph,,,,,wood,brown_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk00543,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Aquascypha,,wood_saprotroph,,,,,wood,brown_rot,non-aquatic,,,filamentous_mycelium,agaricoid,smooth,,,,
jrk00633,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Artolenzites,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk00751,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Atheliachaete,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk00806,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Auriporia,,wood_saprotroph,,,,,wood,brown_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk00813,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Australicium,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk00814,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Australohydnum,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,hydnoid,,,,
jrk00829,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Austrolentinus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk01114,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Bornetina,,,,,,,,,non-aquatic,,,filamentous_mycelium,,,,,,
jrk01141,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Bourdotiella,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,hydnoid,,,,
jrk01396,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Candelabrochaete,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk09632,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Cartilosoma,,wood_saprotroph,,,,,wood,brown_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk01462,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Castanoporus,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,
jrk01512,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Cellulariella,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk01579,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Cerocorticium,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk01738,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Chrysoderma,synonym of Cerocorticium,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,
jrk01865,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Climacocystis,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,polyporoid,poroid,,,,
jrk01975,Basidiomycota,Agaricomycetes,Polyporales,Polyporales family incertae sedis,Columnodontia,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,hydnoid,,,,
